ANIO,MES,SST_MACRO,CHL_A_MACRO,WIND_SPEED_MACRO,WIND_MAX_MACRO,SST_SD,CHL_A_SD,N_REGIONES,N_DIAS,SST2,CHL_A2,WIND2,SST_X_CHL,SST_X_WIND,PRECIO_DIESEL_MACRO,N_REGIONES_DIESEL
2021,7,11.511105813201798,2.470622335483688,6.2253999247906195,8.606021295620293,0.933557896648319,2.4411482102794757,6,279,132.50555704272824,6.1039747245908735,38.75560422358305,28.439595128212485,71.66123726376334,662.3125,8
2021,8,11.339725858041104,2.2764493195119253,5.722821493694178,7.917996676005568,0.8127905922526384,3.3222197445838524,6,279,128.58938253552606,5.182221504306308,32.75068584868806,25.814311212989455,64.89522687299728,688.9219911599885,8
2021,9,11.881213163142526,3.89786294435408,7.534331862646761,9.5375995137192,0.624606533843644,3.7050077162972372,6,270,141.16322622803122,15.193335532968659,56.766156616494214,46.31134052258518,89.51700290196284,694.3490566037735,8
2021,10,12.179552722572293,4.760967469749282,7.238318805252644,9.087372761994152,0.533602634891482,3.578483022465821,6,279,148.34150452191815,22.66681124801088,52.39325912647406,57.98645430826299,88.15948551136107,720.9151148226737,8
2021,11,13.071464833501052,5.116842837216855,7.18774108729202,9.153994701151674,0.7935475306439747,3.236116723595397,6,270,170.86319289345468,26.182080620777434,51.66362193794587,66.88463120523187,93.95430485484825,750.8178858263667,8
2021,12,14.20489785618134,5.4060934220264505,7.22556407932058,9.007928755731308,1.5060386926681228,4.159569900022633,6,279,201.77912310454522,29.225846087677656,52.208776264367856,76.79300486085957,102.6383997000418,776.1936331926665,8
2022,1,15.480556246561735,4.62836126335193,6.324861025574856,7.881398303937413,1.151394380566927,3.406275323807938,6,279,239.64762170296154,21.421727984096677,40.003866992835825,71.64960686672708,97.9123668580977,803.092679485902,8
2022,2,15.428767071113604,5.315972277260804,6.657075835100847,8.301527713772193,1.591716486992454,3.7914193939524297,6,252,238.04685333467947,28.25956125260542,44.31665867428364,82.01889802235429,102.71047243451005,839.044037209667,8
2022,3,13.887658326464344,3.7848799215700217,7.4533811669407095,9.28898718457896,1.158667231123281,3.077710194816622,6,279,192.8670537926144,14.325316020703895,55.552890819706455,52.563119157459624,103.51001102337668,865.565952372086,8
2022,4,12.146388890194558,2.3140824009909142,6.492036102385242,8.349345518663046,0.6356240783707003,1.8760419739328533,6,270,147.53476307184178,5.354977358575875,42.146532754673366,28.107744766390788,78.85479518875408,893.6379483281157,8
2022,5,11.821326126898466,1.9633642793218313,5.972361085645021,7.884754127711998,0.8394174135192765,1.7926662780381664,6,279,139.7437513984923,3.854799293316934,35.66909693732698,23.209569451766342,70.60122814100717,921.578461945579,8
2022,6,11.106692106878329,1.3509649809353568,7.144294414662499,9.338612105743293,1.083583315621849,1.981621349829441,6,270,123.35860955699337,1.8251063797136688,51.040942683377786,15.004752090423759,79.34947838454691,957.1506981988599,8
2022,7,10.965689664451395,1.16745095811527,5.758108867135781,7.852490960171272,1.172424821135948,0.8837191726271658,6,279,120.24634981705614,1.3629417396042622,33.155817725787706,12.801904905158496,63.14163489113676,999,8
2022,8,10.940430443873755,3.2515731142639344,5.298088484698162,7.360090175586021,1.1125897590320766,2.3848842535390133,6,279,119.69301829723969,10.57272771740406,28.06974159169127,35.57360948977454,57.963368552328745,1053.8844557403381,8
2022,9,11.373424651188968,4.1439889436446,6.042443664997799,8.076468793680975,0.8449983201502337,3.692395835962853,6,270,129.3547882962729,17.172644365048686,36.511125444672025,47.131346005902024,68.72327773290658,1109.7539351313649,8
2022,10,12.32976057593615,4.178288824611591,7.982857011628372,9.739108793541126,0.5805099409435265,2.901169028591004,6,279,152.02299585990934,17.458097501874107,63.72600606810426,51.51730082457059,98.42671566531098,1150.7444286106052,8
2022,11,13.762525256844791,3.4138783897735068,6.236478967472823,8.13651879074953,0.7327246475009632,2.5959702451509794,6,270,189.40710144529078,11.654565660162552,38.89366991173088,46.98358756305451,85.82969930362604,1206.3406740571802,8
2022,12,14.303437241118768,4.334850701849665,8.146059417314962,10.220143086135314,1.157521549064981,3.309582926372644,6,279,204.5883169106233,18.790930607326533,66.35828403042578,62.00326496352633,116.51664963798909,1221.730224124253,8
2023,1,14.733936750462968,5.247033098790711,6.469607273930656,8.206571804767085,1.7578854558599573,3.3163734160985667,6,279,217.08889216664326,27.53135633980525,41.85581827889645,77.30945380516805,95.32278437442943,1195.8922712176263,8
2023,2,13.836790505276953,4.7271142582936605,6.687293144769203,8.502803644295296,1.7372931365594144,3.0570992957781575,6,252,191.45677148692243,22.345609210963225,44.71988960407718,65.40808968651703,92.53067429154616,1105.7962499999999,8
2023,3,14.46337181258113,4.570896065014946,6.578315098427637,8.522375846550004,1.503363741940977,3.5875474896681427,6,279,209.18912418896636,20.893090837169115,43.274229534201005,66.11056930497517,95.14461716887514,1126.3409956709957,8
2023,4,13.43647393033371,3.930745832666472,6.797786028437703,8.991243264704202,0.6968164155607511,3.6519492400063864,6,270,180.5388316805374,15.450762801024837,46.209894888422845,52.815363907390925,91.33827475508993,1084.2735351413294,8
2023,5,12.632893708071812,2.198316963682094,5.968626566172069,7.846863195319782,0.92844661713027,2.094989137766532,6,279,159.59000343944038,4.83259747281246,35.62450308641498,27.77110453884705,75.4010249936254,1068.9258456971306,8
2023,6,11.941808685254577,1.6538915912571486,7.578805883938291,9.669893490878694,1.2541910015557396,1.6000737222524335,6,270,142.60679467522164,2.735357395631103,57.438298626417655,19.75045696894413,90.50464992867276,1039.3330276179108,8
2023,7,11.596995724186119,1.6723899405952705,6.939945204439248,9.075027852460181,1.1201574737844875,1.520586034426935,6,279,134.49030982679113,2.7968881134042523,48.16283944061931,19.39469899025523,80.48251486196791,1025.0348739495798,8
2023,8,11.821047615354294,2.7984288851089554,5.17786784215485,7.052124885708136,1.2000434253633876,2.436413899830164,6,279,139.73716672447344,7.831204225012151,26.81031539082132,33.08036109905579,61.20782230812427,996.1550136433884,8
2023,9,12.148615505922477,2.815764973839515,5.6779578181138675,7.657722139683393,1.0996285249206947,2.2247000062258566,6,270,147.58885871074003,7.928532387901444,32.23920498428039,34.20764602222013,68.97932639111188,1011.8657473569365,8
2023,10,12.409328780894956,4.661364053247512,7.524052475403283,9.436230774740839,0.7361250609292398,3.646992573426554,6,279,153.9914407923479,21.728314836908073,56.611365652622275,57.84439910419352,93.3684409319859,1028.636703019766,8
2023,11,12.751945496218063,2.7886531894410784,6.647726172089805,8.329095879920095,0.7703866228121458,1.9425435157323376,6,270,162.61211393851613,7.7765866109799,44.192263259087774,35.5607534796073,84.77144182027153,1060.0736336580087,8
2023,12,13.834475830894615,4.616207840316762,7.479553347442605,9.294554363888883,1.117027650904259,3.029035028557147,6,279,191.39272151560724,21.309374825001946,55.943718277239874,63.86281579724847,103.47570001108163,1078.9898530289156,8
2024,1,14.883294768759898,4.726631552060944,7.682206729862415,9.826603890682264,1.854800078513813,3.099505736739107,6,279,221.51246317379574,22.341045828938046,59.01630024034338,70.34785065264413,114.33654723509336,1046.9884375368354,8
2024,2,15.242300845469167,4.764533979352923,5.891771619025305,7.883950001608034,1.485378556493487,3.0525304081602824,6,261,232.32773506379007,22.700784040408603,34.71297281075206,72.62246030175764,89.80415552998065,1037.9280857418726,8
2024,3,14.091553910167983,4.24978067942712,5.762075763815711,7.9665225115507985,1.084255487935417,2.8501467074527382,6,279,198.57189160317057,18.060635823232037,33.20151710795241,59.886013550537584,81.19660126028145,1070.3060146688824,8
2024,4,13.584281516682426,2.9045909625750164,6.1013842702224705,8.04426858520747,0.6910228422981005,2.158254603355179,6,270,184.53270432447977,8.43664865987246,37.22689001291819,39.45678132643061,82.88292156816,1087.3875291200397,8
2024,5,11.887442849551686,1.8461733271687326,6.527946282664898,8.636133423742717,1.170802772767186,1.4758948450830294,6,279,141.3112975013575,3.4083559539492683,42.61408266935846,21.946279917084997,77.60058836012234,1082.3939950105917,8
2024,6,11.988225809943815,1.289005141971145,7.4904544416327425,9.514875957068611,1.0970818022087236,1.1821412728908816,6,270,143.71755807020304,1.6615342560280517,56.10690774217568,15.452884712128773,89.79725926538993,1057.0278893608725,8
2024,7,10.860156241102324,1.659837260595333,8.534184989761535,10.652982316429636,1.2107078202271568,1.1075567208311912,6,279,117.94299358115376,2.75505973166062,72.8323134394711,18.02609198486859,92.6825823792805,1037.5058951377755,8
2024,8,10.72298189535049,2.1910335917955726,6.972877833128187,8.962692004659768,0.9508116341723803,1.9790753665527234,6,279,114.98234072801438,4.800628200376607,48.621025275730446,23.49441353692868,74.77004276312431,1037.9928865292316,8
2024,9,11.15002598689404,1.8005978053196596,6.422411793333001,8.524241128371418,0.7090931690675527,1.4974653860228258,6,270,124.3230795084124,3.242152456521975,41.24737324314282,20.07671232125858,71.61005839419772,1016.3122624252156,8
2024,10,12.335834948373694,2.5765512082785764,5.664276366255225,7.474164364627684,0.7611307974134784,2.2300099031293716,6,279,152.17282387351784,6.638616128881792,32.0840267533175,31.78391044135733,69.87357835609836,976.9499646567091,8
2024,11,13.357133832111964,3.785323431873475,7.233025559893644,8.998185933424418,0.6975066068943238,2.934945047948173,6,270,178.41302420895005,14.328673483890384,52.31665875007476,50.561071677363365,96.61249041458598,976.1211795501096,8
2024,12,13.870686479363062,4.844432713563459,6.653435082594674,8.41275774835288,1.0790561258329388,2.9141577871443403,6,279,192.39594340878526,23.468528316243823,44.2681983983016,67.19560734020878,92.28771204146581,983.707837995338,8
