ANIO,MES_TXT,RG,TONELADAS,NM_RECURSO,FLOTA,MES,FECHA,Limite_Superior,is_outlier_Q
2019,dic,10,3.2,SARDINA COMUN,ARTESANAL,12,2019-12-01,7571,FALSE
2020,ene,8,0.016,SARDINA COMUN,ARTESANAL,1,2020-01-01,7571,FALSE
2020,ene,10,76.377,SARDINA COMUN,ARTESANAL,1,2020-01-01,7571,FALSE
2020,feb,5,0.001,SARDINA COMUN,ARTESANAL,2,2020-02-01,7571,FALSE
2020,feb,8,1.0230000000000001,SARDINA COMUN,ARTESANAL,2,2020-02-01,7571,FALSE
2020,feb,9,0.228,SARDINA COMUN,ARTESANAL,2,2020-02-01,7571,FALSE
2020,feb,14,5300.4619999999995,SARDINA COMUN,ARTESANAL,2,2020-02-01,7571,FALSE
2020,feb,10,868.3509999999999,SARDINA COMUN,ARTESANAL,2,2020-02-01,7571,FALSE
2020,mar,5,0.012,SARDINA COMUN,ARTESANAL,3,2020-03-01,7571,FALSE
2020,mar,8,24608.72100000004,SARDINA COMUN,ARTESANAL,3,2020-03-01,7571,TRUE
2020,mar,9,0.05,SARDINA COMUN,ARTESANAL,3,2020-03-01,7571,FALSE
2020,mar,14,8822.368,SARDINA COMUN,ARTESANAL,3,2020-03-01,7571,TRUE
2020,mar,10,109.956,SARDINA COMUN,ARTESANAL,3,2020-03-01,7571,FALSE
2020,abr,5,373.37700000000007,SARDINA COMUN,ARTESANAL,4,2020-04-01,7571,FALSE
2020,abr,8,93827.1459999999,SARDINA COMUN,ARTESANAL,4,2020-04-01,7571,TRUE
2020,abr,9,1.215,SARDINA COMUN,ARTESANAL,4,2020-04-01,7571,FALSE
2020,abr,14,9564.55,SARDINA COMUN,ARTESANAL,4,2020-04-01,7571,TRUE
2020,may,8,31857.988999999994,SARDINA COMUN,ARTESANAL,5,2020-05-01,7571,TRUE
2020,may,14,5223.104,SARDINA COMUN,ARTESANAL,5,2020-05-01,7571,FALSE
2020,may,10,114.10800000000002,SARDINA COMUN,ARTESANAL,5,2020-05-01,7571,FALSE
2020,jun,8,6022.690999999997,SARDINA COMUN,ARTESANAL,6,2020-06-01,7571,FALSE
2020,jun,14,2597.1020000000003,SARDINA COMUN,ARTESANAL,6,2020-06-01,7571,FALSE
2020,jun,10,80.557,SARDINA COMUN,ARTESANAL,6,2020-06-01,7571,FALSE
2020,jul,8,2899.897,SARDINA COMUN,ARTESANAL,7,2020-07-01,7571,FALSE
2020,jul,14,1372.4550000000004,SARDINA COMUN,ARTESANAL,7,2020-07-01,7571,FALSE
2020,jul,10,28.614,SARDINA COMUN,ARTESANAL,7,2020-07-01,7571,FALSE
2020,ago,8,11.865,SARDINA COMUN,ARTESANAL,8,2020-08-01,7571,FALSE
2020,ago,9,0.02,SARDINA COMUN,ARTESANAL,8,2020-08-01,7571,FALSE
2020,ago,10,319.01899999999995,SARDINA COMUN,ARTESANAL,8,2020-08-01,7571,FALSE
2020,sept,8,2.2800000000000002,SARDINA COMUN,ARTESANAL,9,2020-09-01,7571,FALSE
2020,sept,14,0.1,SARDINA COMUN,ARTESANAL,9,2020-09-01,7571,FALSE
2020,sept,10,21.889,SARDINA COMUN,ARTESANAL,9,2020-09-01,7571,FALSE
2020,oct,5,0.101,SARDINA COMUN,ARTESANAL,10,2020-10-01,7571,FALSE
2020,oct,8,0.07800000000000001,SARDINA COMUN,ARTESANAL,10,2020-10-01,7571,FALSE
2020,oct,14,4724.664,SARDINA COMUN,ARTESANAL,10,2020-10-01,7571,FALSE
2020,oct,10,0.764,SARDINA COMUN,ARTESANAL,10,2020-10-01,7571,FALSE
2020,nov,8,19698.302000000003,SARDINA COMUN,ARTESANAL,11,2020-11-01,7571,TRUE
2020,nov,14,9288.057000000003,SARDINA COMUN,ARTESANAL,11,2020-11-01,7571,TRUE
2020,nov,10,23.072,SARDINA COMUN,ARTESANAL,11,2020-11-01,7571,FALSE
2020,dic,8,15517.072999999997,SARDINA COMUN,ARTESANAL,12,2020-12-01,7571,TRUE
2020,dic,14,8837.879999999997,SARDINA COMUN,ARTESANAL,12,2020-12-01,7571,TRUE
2020,dic,10,88.36800000000001,SARDINA COMUN,ARTESANAL,12,2020-12-01,7571,FALSE
2021,ene,8,6.422000000000001,SARDINA COMUN,ARTESANAL,1,2021-01-01,7571,FALSE
2021,ene,10,739.904,SARDINA COMUN,ARTESANAL,1,2021-01-01,7571,FALSE
2021,feb,5,0.007,SARDINA COMUN,ARTESANAL,2,2021-02-01,7571,FALSE
2021,feb,8,1.077,SARDINA COMUN,ARTESANAL,2,2021-02-01,7571,FALSE
2021,feb,14,4022.5749999999994,SARDINA COMUN,ARTESANAL,2,2021-02-01,7571,FALSE
2021,feb,10,110.92699999999999,SARDINA COMUN,ARTESANAL,2,2021-02-01,7571,FALSE
2021,mar,5,0.018,SARDINA COMUN,ARTESANAL,3,2021-03-01,7571,FALSE
2021,mar,8,162594.05499999993,SARDINA COMUN,ARTESANAL,3,2021-03-01,7571,TRUE
2021,mar,9,0.4,SARDINA COMUN,ARTESANAL,3,2021-03-01,7571,FALSE
2021,mar,14,19430.38500000002,SARDINA COMUN,ARTESANAL,3,2021-03-01,7571,TRUE
2021,mar,10,62.327000000000005,SARDINA COMUN,ARTESANAL,3,2021-03-01,7571,FALSE
2021,abr,8,79176.04400000018,SARDINA COMUN,ARTESANAL,4,2021-04-01,7571,TRUE
2021,abr,14,15829.160000000002,SARDINA COMUN,ARTESANAL,4,2021-04-01,7571,TRUE
2021,abr,10,0.015,SARDINA COMUN,ARTESANAL,4,2021-04-01,7571,FALSE
2021,may,8,16562.064000000006,SARDINA COMUN,ARTESANAL,5,2021-05-01,7571,TRUE
2021,may,14,3859.5969999999993,SARDINA COMUN,ARTESANAL,5,2021-05-01,7571,FALSE
2021,may,10,13.222,SARDINA COMUN,ARTESANAL,5,2021-05-01,7571,FALSE
2021,jun,8,3706.956000000002,SARDINA COMUN,ARTESANAL,6,2021-06-01,7571,FALSE
2021,jun,14,1636.1260000000002,SARDINA COMUN,ARTESANAL,6,2021-06-01,7571,FALSE
2021,jun,10,68.49300000000001,SARDINA COMUN,ARTESANAL,6,2021-06-01,7571,FALSE
2021,jul,8,1579.5950000000003,SARDINA COMUN,ARTESANAL,7,2021-07-01,7571,FALSE
2021,jul,14,85.345,SARDINA COMUN,ARTESANAL,7,2021-07-01,7571,FALSE
2021,jul,10,29.200000000000003,SARDINA COMUN,ARTESANAL,7,2021-07-01,7571,FALSE
2021,ago,5,0.261,SARDINA COMUN,ARTESANAL,8,2021-08-01,7571,FALSE
2021,ago,8,0.007,SARDINA COMUN,ARTESANAL,8,2021-08-01,7571,FALSE
2021,ago,10,3.12,SARDINA COMUN,ARTESANAL,8,2021-08-01,7571,FALSE
2021,sept,5,0.708,SARDINA COMUN,ARTESANAL,9,2021-09-01,7571,FALSE
2021,sept,8,0.049,SARDINA COMUN,ARTESANAL,9,2021-09-01,7571,FALSE
2021,sept,10,0.346,SARDINA COMUN,ARTESANAL,9,2021-09-01,7571,FALSE
2021,oct,5,0.345,SARDINA COMUN,ARTESANAL,10,2021-10-01,7571,FALSE
2021,oct,8,0.128,SARDINA COMUN,ARTESANAL,10,2021-10-01,7571,FALSE
2021,oct,14,4909.877000000001,SARDINA COMUN,ARTESANAL,10,2021-10-01,7571,FALSE
2021,oct,10,1.123,SARDINA COMUN,ARTESANAL,10,2021-10-01,7571,FALSE
2021,nov,8,3032.576999999999,SARDINA COMUN,ARTESANAL,11,2021-11-01,7571,FALSE
2021,nov,14,16210.431999999984,SARDINA COMUN,ARTESANAL,11,2021-11-01,7571,TRUE
2021,nov,10,1.7040000000000002,SARDINA COMUN,ARTESANAL,11,2021-11-01,7571,FALSE
2021,dic,8,26.826999999999998,SARDINA COMUN,ARTESANAL,12,2021-12-01,7571,FALSE
2021,dic,14,6865.499999999998,SARDINA COMUN,ARTESANAL,12,2021-12-01,7571,FALSE
2021,dic,10,35.13,SARDINA COMUN,ARTESANAL,12,2021-12-01,7571,FALSE
2022,ene,8,0.097,SARDINA COMUN,ARTESANAL,1,2022-01-01,7571,FALSE
2022,ene,10,13.12,SARDINA COMUN,ARTESANAL,1,2022-01-01,7571,FALSE
2022,feb,8,20.652,SARDINA COMUN,ARTESANAL,2,2022-02-01,7571,FALSE
2022,feb,14,14260.14,SARDINA COMUN,ARTESANAL,2,2022-02-01,7571,TRUE
2022,feb,10,385.5710000000001,SARDINA COMUN,ARTESANAL,2,2022-02-01,7571,FALSE
2022,mar,8,92710.20700000001,SARDINA COMUN,ARTESANAL,3,2022-03-01,7571,TRUE
2022,mar,9,0.35,SARDINA COMUN,ARTESANAL,3,2022-03-01,7571,FALSE
2022,mar,14,15236.931999999992,SARDINA COMUN,ARTESANAL,3,2022-03-01,7571,TRUE
2022,mar,10,866.9030000000001,SARDINA COMUN,ARTESANAL,3,2022-03-01,7571,FALSE
2022,abr,8,27070.09299999997,SARDINA COMUN,ARTESANAL,4,2022-04-01,7571,TRUE
2022,abr,14,5945.338000000001,SARDINA COMUN,ARTESANAL,4,2022-04-01,7571,FALSE
2022,abr,10,69.726,SARDINA COMUN,ARTESANAL,4,2022-04-01,7571,FALSE
2022,may,8,5730.602000000002,SARDINA COMUN,ARTESANAL,5,2022-05-01,7571,FALSE
2022,may,14,4464.804,SARDINA COMUN,ARTESANAL,5,2022-05-01,7571,FALSE
2022,may,10,16.567,SARDINA COMUN,ARTESANAL,5,2022-05-01,7571,FALSE
2022,jun,8,2071.9810000000016,SARDINA COMUN,ARTESANAL,6,2022-06-01,7571,FALSE
2022,jun,14,10195.199,SARDINA COMUN,ARTESANAL,6,2022-06-01,7571,TRUE
2022,jun,10,135.94000000000003,SARDINA COMUN,ARTESANAL,6,2022-06-01,7571,FALSE
2022,jul,8,869.7500000000001,SARDINA COMUN,ARTESANAL,7,2022-07-01,7571,FALSE
2022,jul,14,243.76300000000003,SARDINA COMUN,ARTESANAL,7,2022-07-01,7571,FALSE
2022,jul,10,41.455,SARDINA COMUN,ARTESANAL,7,2022-07-01,7571,FALSE
2022,ago,8,5.851000000000001,SARDINA COMUN,ARTESANAL,8,2022-08-01,7571,FALSE
2022,ago,10,1.01,SARDINA COMUN,ARTESANAL,8,2022-08-01,7571,FALSE
2022,sept,8,0.35900000000000004,SARDINA COMUN,ARTESANAL,9,2022-09-01,7571,FALSE
2022,sept,10,0.004,SARDINA COMUN,ARTESANAL,9,2022-09-01,7571,FALSE
2022,oct,8,0.058,SARDINA COMUN,ARTESANAL,10,2022-10-01,7571,FALSE
2022,oct,9,0.02,SARDINA COMUN,ARTESANAL,10,2022-10-01,7571,FALSE
2022,oct,14,2567.1880000000006,SARDINA COMUN,ARTESANAL,10,2022-10-01,7571,FALSE
2022,oct,10,0.16999999999999998,SARDINA COMUN,ARTESANAL,10,2022-10-01,7571,FALSE
2022,nov,8,10247.650999999987,SARDINA COMUN,ARTESANAL,11,2022-11-01,7571,TRUE
2022,nov,14,8383.319000000001,SARDINA COMUN,ARTESANAL,11,2022-11-01,7571,TRUE
2022,nov,10,10.93,SARDINA COMUN,ARTESANAL,11,2022-11-01,7571,FALSE
2022,dic,8,159.709,SARDINA COMUN,ARTESANAL,12,2022-12-01,7571,FALSE
2022,dic,14,14098.441,SARDINA COMUN,ARTESANAL,12,2022-12-01,7571,TRUE
2022,dic,10,58.263999999999996,SARDINA COMUN,ARTESANAL,12,2022-12-01,7571,FALSE
2023,ene,10,54.807,SARDINA COMUN,ARTESANAL,1,2023-01-01,7571,FALSE
2023,feb,8,0.10700000000000003,SARDINA COMUN,ARTESANAL,2,2023-02-01,7571,FALSE
2023,feb,14,5579.244,SARDINA COMUN,ARTESANAL,2,2023-02-01,7571,FALSE
2023,feb,10,89.405,SARDINA COMUN,ARTESANAL,2,2023-02-01,7571,FALSE
2023,mar,8,191532.8809999997,SARDINA COMUN,ARTESANAL,3,2023-03-01,7571,TRUE
2023,mar,9,0.2,SARDINA COMUN,ARTESANAL,3,2023-03-01,7571,FALSE
2023,mar,14,12091.102,SARDINA COMUN,ARTESANAL,3,2023-03-01,7571,TRUE
2023,mar,10,38.13,SARDINA COMUN,ARTESANAL,3,2023-03-01,7571,FALSE
2023,abr,8,96018.62799999997,SARDINA COMUN,ARTESANAL,4,2023-04-01,7571,TRUE
2023,abr,14,5153.280000000001,SARDINA COMUN,ARTESANAL,4,2023-04-01,7571,FALSE
2023,may,8,38521.14499999999,SARDINA COMUN,ARTESANAL,5,2023-05-01,7571,TRUE
2023,may,14,2381.2499999999995,SARDINA COMUN,ARTESANAL,5,2023-05-01,7571,FALSE
2023,jun,8,7271.418999999999,SARDINA COMUN,ARTESANAL,6,2023-06-01,7571,FALSE
2023,jun,14,1030.6410000000003,SARDINA COMUN,ARTESANAL,6,2023-06-01,7571,FALSE
2023,jun,10,0.178,SARDINA COMUN,ARTESANAL,6,2023-06-01,7571,FALSE
2023,jul,5,0.157,SARDINA COMUN,ARTESANAL,7,2023-07-01,7571,FALSE
2023,jul,8,1806.8230000000003,SARDINA COMUN,ARTESANAL,7,2023-07-01,7571,FALSE
2023,jul,14,342.056,SARDINA COMUN,ARTESANAL,7,2023-07-01,7571,FALSE
2023,jul,10,12.37,SARDINA COMUN,ARTESANAL,7,2023-07-01,7571,FALSE
2023,ago,5,0.162,SARDINA COMUN,ARTESANAL,8,2023-08-01,7571,FALSE
2023,ago,8,0.063,SARDINA COMUN,ARTESANAL,8,2023-08-01,7571,FALSE
2023,sept,5,0.01,SARDINA COMUN,ARTESANAL,9,2023-09-01,7571,FALSE
2023,sept,8,0.136,SARDINA COMUN,ARTESANAL,9,2023-09-01,7571,FALSE
2023,sept,10,0.027,SARDINA COMUN,ARTESANAL,9,2023-09-01,7571,FALSE
2023,oct,8,0.07800000000000001,SARDINA COMUN,ARTESANAL,10,2023-10-01,7571,FALSE
2023,oct,14,3730.5789999999993,SARDINA COMUN,ARTESANAL,10,2023-10-01,7571,FALSE
2023,oct,10,0.003,SARDINA COMUN,ARTESANAL,10,2023-10-01,7571,FALSE
2023,nov,8,16565.829000000023,SARDINA COMUN,ARTESANAL,11,2023-11-01,7571,TRUE
2023,nov,14,9916.266,SARDINA COMUN,ARTESANAL,11,2023-11-01,7571,TRUE
2023,dic,8,6323.325999999996,SARDINA COMUN,ARTESANAL,12,2023-12-01,7571,FALSE
2023,dic,14,7122.154,SARDINA COMUN,ARTESANAL,12,2023-12-01,7571,FALSE
2023,dic,10,0.5,SARDINA COMUN,ARTESANAL,12,2023-12-01,7571,FALSE
2024,ene,8,0.048,SARDINA COMUN,ARTESANAL,1,2024-01-01,7571,FALSE
2024,feb,5,0.078,SARDINA COMUN,ARTESANAL,2,2024-02-01,7571,FALSE
2024,feb,8,0.046000000000000006,SARDINA COMUN,ARTESANAL,2,2024-02-01,7571,FALSE
2024,feb,14,5669.697999999992,SARDINA COMUN,ARTESANAL,2,2024-02-01,7571,FALSE
2024,mar,8,50177.367000000006,SARDINA COMUN,ARTESANAL,3,2024-03-01,7571,TRUE
2024,mar,14,12028.395999999999,SARDINA COMUN,ARTESANAL,3,2024-03-01,7571,TRUE
2024,abr,8,6551.491000000001,SARDINA COMUN,ARTESANAL,4,2024-04-01,7571,FALSE
2024,abr,14,3748.751,SARDINA COMUN,ARTESANAL,4,2024-04-01,7571,FALSE
2024,abr,10,2.972,SARDINA COMUN,ARTESANAL,4,2024-04-01,7571,FALSE
2024,may,8,5836.542999999997,SARDINA COMUN,ARTESANAL,5,2024-05-01,7571,FALSE
2024,may,14,3017.2680000000023,SARDINA COMUN,ARTESANAL,5,2024-05-01,7571,FALSE
2024,may,10,33.407000000000004,SARDINA COMUN,ARTESANAL,5,2024-05-01,7571,FALSE
2024,jun,8,410.42199999999985,SARDINA COMUN,ARTESANAL,6,2024-06-01,7571,FALSE
2024,jun,14,452.3359999999999,SARDINA COMUN,ARTESANAL,6,2024-06-01,7571,FALSE
2024,jun,10,71.93599999999999,SARDINA COMUN,ARTESANAL,6,2024-06-01,7571,FALSE
2024,jul,8,11396.87900000001,SARDINA COMUN,ARTESANAL,7,2024-07-01,7571,TRUE
2024,jul,14,1731.4989999999996,SARDINA COMUN,ARTESANAL,7,2024-07-01,7571,FALSE
2024,jul,10,90.057,SARDINA COMUN,ARTESANAL,7,2024-07-01,7571,FALSE
2024,ago,8,38.078,SARDINA COMUN,ARTESANAL,8,2024-08-01,7571,FALSE
2024,ago,10,3.7720000000000002,SARDINA COMUN,ARTESANAL,8,2024-08-01,7571,FALSE
2024,sept,8,3.581,SARDINA COMUN,ARTESANAL,9,2024-09-01,7571,FALSE
2024,sept,14,0.1,SARDINA COMUN,ARTESANAL,9,2024-09-01,7571,FALSE
2024,sept,10,22.253,SARDINA COMUN,ARTESANAL,9,2024-09-01,7571,FALSE
2024,oct,8,6.344,SARDINA COMUN,ARTESANAL,10,2024-10-01,7571,FALSE
2024,oct,14,2424.6150000000007,SARDINA COMUN,ARTESANAL,10,2024-10-01,7571,FALSE
2024,oct,10,3.032,SARDINA COMUN,ARTESANAL,10,2024-10-01,7571,FALSE
2024,nov,8,2749.8910000000005,SARDINA COMUN,ARTESANAL,11,2024-11-01,7571,FALSE
2024,nov,14,10580.879999999996,SARDINA COMUN,ARTESANAL,11,2024-11-01,7571,TRUE
2024,nov,10,0.85,SARDINA COMUN,ARTESANAL,11,2024-11-01,7571,FALSE
2024,dic,8,0.006,SARDINA COMUN,ARTESANAL,12,2024-12-01,7571,FALSE
2024,dic,9,0.2,SARDINA COMUN,ARTESANAL,12,2024-12-01,7571,FALSE
2024,dic,14,8161.935000000002,SARDINA COMUN,ARTESANAL,12,2024-12-01,7571,TRUE
2012,ene,10,3.8,ANCHOVETA,ARTESANAL,1,2012-01-01,2314,FALSE
2012,feb,10,1.9460000000000002,ANCHOVETA,ARTESANAL,2,2012-02-01,2314,FALSE
2012,mar,5,19.825,ANCHOVETA,ARTESANAL,3,2012-03-01,2314,FALSE
2012,mar,8,5220.472999999999,ANCHOVETA,ARTESANAL,3,2012-03-01,2314,TRUE
2012,mar,9,2.38,ANCHOVETA,ARTESANAL,3,2012-03-01,2314,FALSE
2012,mar,14,340.555,ANCHOVETA,ARTESANAL,3,2012-03-01,2314,FALSE
2012,mar,10,11.512999999999998,ANCHOVETA,ARTESANAL,3,2012-03-01,2314,FALSE
2012,abr,5,763.0609999999998,ANCHOVETA,ARTESANAL,4,2012-04-01,2314,FALSE
2012,abr,8,27617.207999999988,ANCHOVETA,ARTESANAL,4,2012-04-01,2314,TRUE
2012,abr,9,0.02,ANCHOVETA,ARTESANAL,4,2012-04-01,2314,FALSE
2012,abr,14,15.657,ANCHOVETA,ARTESANAL,4,2012-04-01,2314,FALSE
2012,abr,10,53.687,ANCHOVETA,ARTESANAL,4,2012-04-01,2314,FALSE
2012,may,5,588.5899999999999,ANCHOVETA,ARTESANAL,5,2012-05-01,2314,FALSE
2012,may,8,9345.434999999998,ANCHOVETA,ARTESANAL,5,2012-05-01,2314,TRUE
2012,may,9,0.37,ANCHOVETA,ARTESANAL,5,2012-05-01,2314,FALSE
2012,may,14,186.788,ANCHOVETA,ARTESANAL,5,2012-05-01,2314,FALSE
2012,may,10,3.75,ANCHOVETA,ARTESANAL,5,2012-05-01,2314,FALSE
2012,jun,5,191.14,ANCHOVETA,ARTESANAL,6,2012-06-01,2314,FALSE
2012,jun,8,1983.9309999999998,ANCHOVETA,ARTESANAL,6,2012-06-01,2314,FALSE
2012,jun,9,0.3,ANCHOVETA,ARTESANAL,6,2012-06-01,2314,FALSE
2012,jun,14,37.980000000000004,ANCHOVETA,ARTESANAL,6,2012-06-01,2314,FALSE
2012,jun,10,23.150999999999996,ANCHOVETA,ARTESANAL,6,2012-06-01,2314,FALSE
2012,jul,5,103.71,ANCHOVETA,ARTESANAL,7,2012-07-01,2314,FALSE
2012,jul,8,1496.195000000001,ANCHOVETA,ARTESANAL,7,2012-07-01,2314,FALSE
2012,jul,14,76.983,ANCHOVETA,ARTESANAL,7,2012-07-01,2314,FALSE
2012,ago,8,58.112,ANCHOVETA,ARTESANAL,8,2012-08-01,2314,FALSE
2012,ago,14,4.308,ANCHOVETA,ARTESANAL,8,2012-08-01,2314,FALSE
2012,ago,10,1.2,ANCHOVETA,ARTESANAL,8,2012-08-01,2314,FALSE
2012,sept,8,34.172,ANCHOVETA,ARTESANAL,9,2012-09-01,2314,FALSE
2012,sept,14,0.01,ANCHOVETA,ARTESANAL,9,2012-09-01,2314,FALSE
2012,oct,5,364.13000000000005,ANCHOVETA,ARTESANAL,10,2012-10-01,2314,FALSE
2012,oct,8,6461.772999999993,ANCHOVETA,ARTESANAL,10,2012-10-01,2314,TRUE
2012,oct,14,67.095,ANCHOVETA,ARTESANAL,10,2012-10-01,2314,FALSE
2012,nov,5,463.08,ANCHOVETA,ARTESANAL,11,2012-11-01,2314,FALSE
2012,nov,8,2790.748000000001,ANCHOVETA,ARTESANAL,11,2012-11-01,2314,TRUE
2012,nov,9,0.87,ANCHOVETA,ARTESANAL,11,2012-11-01,2314,FALSE
2012,nov,14,228.542,ANCHOVETA,ARTESANAL,11,2012-11-01,2314,FALSE
2012,dic,8,692.8939999999996,ANCHOVETA,ARTESANAL,12,2012-12-01,2314,FALSE
2012,dic,14,124.67599999999999,ANCHOVETA,ARTESANAL,12,2012-12-01,2314,FALSE
2012,dic,10,117.5,ANCHOVETA,ARTESANAL,12,2012-12-01,2314,FALSE
2013,feb,14,171.68800000000005,ANCHOVETA,ARTESANAL,2,2013-02-01,2314,FALSE
2013,feb,10,9.942,ANCHOVETA,ARTESANAL,2,2013-02-01,2314,FALSE
2013,mar,5,2470.9109999999996,ANCHOVETA,ARTESANAL,3,2013-03-01,2314,TRUE
2013,mar,8,18043.53,ANCHOVETA,ARTESANAL,3,2013-03-01,2314,TRUE
2013,mar,9,0.078,ANCHOVETA,ARTESANAL,3,2013-03-01,2314,FALSE
2013,mar,14,320.50300000000004,ANCHOVETA,ARTESANAL,3,2013-03-01,2314,FALSE
2013,mar,10,3.189,ANCHOVETA,ARTESANAL,3,2013-03-01,2314,FALSE
2013,abr,5,1708.7930000000001,ANCHOVETA,ARTESANAL,4,2013-04-01,2314,FALSE
2013,abr,8,5154.903999999996,ANCHOVETA,ARTESANAL,4,2013-04-01,2314,TRUE
2013,abr,14,465.3869999999999,ANCHOVETA,ARTESANAL,4,2013-04-01,2314,FALSE
2013,may,5,321.37199999999996,ANCHOVETA,ARTESANAL,5,2013-05-01,2314,FALSE
2013,may,8,1601.1420000000005,ANCHOVETA,ARTESANAL,5,2013-05-01,2314,FALSE
2013,may,14,467.77500000000003,ANCHOVETA,ARTESANAL,5,2013-05-01,2314,FALSE
2013,may,10,84.779,ANCHOVETA,ARTESANAL,5,2013-05-01,2314,FALSE
2013,jun,8,1610.0350000000005,ANCHOVETA,ARTESANAL,6,2013-06-01,2314,FALSE
2013,jun,14,864.2260000000002,ANCHOVETA,ARTESANAL,6,2013-06-01,2314,FALSE
2013,jun,10,4.786,ANCHOVETA,ARTESANAL,6,2013-06-01,2314,FALSE
2013,jul,8,388.688,ANCHOVETA,ARTESANAL,7,2013-07-01,2314,FALSE
2013,jul,14,149.472,ANCHOVETA,ARTESANAL,7,2013-07-01,2314,FALSE
2013,ago,10,0.3,ANCHOVETA,ARTESANAL,8,2013-08-01,2314,FALSE
2013,sept,10,1.9540000000000002,ANCHOVETA,ARTESANAL,9,2013-09-01,2314,FALSE
2013,oct,8,794.9170000000003,ANCHOVETA,ARTESANAL,10,2013-10-01,2314,FALSE
2013,oct,14,17.578,ANCHOVETA,ARTESANAL,10,2013-10-01,2314,FALSE
2013,oct,10,3.75,ANCHOVETA,ARTESANAL,10,2013-10-01,2314,FALSE
2013,nov,8,696.8950000000002,ANCHOVETA,ARTESANAL,11,2013-11-01,2314,FALSE
2013,nov,9,0.18,ANCHOVETA,ARTESANAL,11,2013-11-01,2314,FALSE
2013,nov,14,318.87199999999996,ANCHOVETA,ARTESANAL,11,2013-11-01,2314,FALSE
2013,nov,10,74.852,ANCHOVETA,ARTESANAL,11,2013-11-01,2314,FALSE
2013,dic,14,347.32,ANCHOVETA,ARTESANAL,12,2013-12-01,2314,FALSE
2013,dic,10,435.14599999999996,ANCHOVETA,ARTESANAL,12,2013-12-01,2314,FALSE
2014,ene,10,2.656,ANCHOVETA,ARTESANAL,1,2014-01-01,2314,FALSE
2014,feb,8,0.025,ANCHOVETA,ARTESANAL,2,2014-02-01,2314,FALSE
2014,feb,14,672.1819999999999,ANCHOVETA,ARTESANAL,2,2014-02-01,2314,FALSE
2014,feb,10,27.281,ANCHOVETA,ARTESANAL,2,2014-02-01,2314,FALSE
2014,mar,5,1410.308,ANCHOVETA,ARTESANAL,3,2014-03-01,2314,FALSE
2014,mar,8,8164.070999999995,ANCHOVETA,ARTESANAL,3,2014-03-01,2314,TRUE
2014,mar,9,0.23,ANCHOVETA,ARTESANAL,3,2014-03-01,2314,FALSE
2014,mar,14,155.01599999999996,ANCHOVETA,ARTESANAL,3,2014-03-01,2314,FALSE
2014,mar,10,11.699,ANCHOVETA,ARTESANAL,3,2014-03-01,2314,FALSE
2014,abr,5,1046.0130000000004,ANCHOVETA,ARTESANAL,4,2014-04-01,2314,FALSE
2014,abr,8,26041.351000000042,ANCHOVETA,ARTESANAL,4,2014-04-01,2314,TRUE
2014,abr,14,167.45399999999998,ANCHOVETA,ARTESANAL,4,2014-04-01,2314,FALSE
2014,abr,10,0.724,ANCHOVETA,ARTESANAL,4,2014-04-01,2314,FALSE
2014,may,5,931.9479999999998,ANCHOVETA,ARTESANAL,5,2014-05-01,2314,FALSE
2014,may,8,7159.848000000001,ANCHOVETA,ARTESANAL,5,2014-05-01,2314,TRUE
2014,may,9,0.2,ANCHOVETA,ARTESANAL,5,2014-05-01,2314,FALSE
2014,may,14,86.26499999999999,ANCHOVETA,ARTESANAL,5,2014-05-01,2314,FALSE
2014,may,10,48.811,ANCHOVETA,ARTESANAL,5,2014-05-01,2314,FALSE
2014,jun,5,30.109,ANCHOVETA,ARTESANAL,6,2014-06-01,2314,FALSE
2014,jun,8,1069.460000000001,ANCHOVETA,ARTESANAL,6,2014-06-01,2314,FALSE
2014,jun,14,81.658,ANCHOVETA,ARTESANAL,6,2014-06-01,2314,FALSE
2014,jun,10,13.402999999999999,ANCHOVETA,ARTESANAL,6,2014-06-01,2314,FALSE
2014,jul,8,760.0750000000006,ANCHOVETA,ARTESANAL,7,2014-07-01,2314,FALSE
2014,jul,14,13.554,ANCHOVETA,ARTESANAL,7,2014-07-01,2314,FALSE
2014,jul,10,9.415000000000001,ANCHOVETA,ARTESANAL,7,2014-07-01,2314,FALSE
2014,ago,8,0.061,ANCHOVETA,ARTESANAL,8,2014-08-01,2314,FALSE
2014,ago,10,98.881,ANCHOVETA,ARTESANAL,8,2014-08-01,2314,FALSE
2014,sept,8,0.023,ANCHOVETA,ARTESANAL,9,2014-09-01,2314,FALSE
2014,sept,10,0.75,ANCHOVETA,ARTESANAL,9,2014-09-01,2314,FALSE
2014,oct,8,2196.5969999999984,ANCHOVETA,ARTESANAL,10,2014-10-01,2314,FALSE
2014,oct,10,2.0999999999999996,ANCHOVETA,ARTESANAL,10,2014-10-01,2314,FALSE
2014,nov,5,11.295,ANCHOVETA,ARTESANAL,11,2014-11-01,2314,FALSE
2014,nov,8,1440.0799999999997,ANCHOVETA,ARTESANAL,11,2014-11-01,2314,FALSE
2014,nov,14,42.672000000000004,ANCHOVETA,ARTESANAL,11,2014-11-01,2314,FALSE
2014,nov,10,40.157,ANCHOVETA,ARTESANAL,11,2014-11-01,2314,FALSE
2014,dic,5,10.779,ANCHOVETA,ARTESANAL,12,2014-12-01,2314,FALSE
